,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
153,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Hikawa Sayo'})","frozenset({'Minato Yukina', 'Shirokane Rinko'})",0.016777214202106906,0.0795942255169723,0.012875536480686695,0.7674418604651163,9.641928864569083,0.011540167109937648,3.95774483027702
154,"frozenset({'Imai Lisa', 'Minato Yukina', 'Shirokane Rinko'})","frozenset({'Udagawa Ako', 'Hikawa Sayo'})",0.03784627389777604,0.03394459617635583,0.012875536480686695,0.3402061855670103,10.022396018485603,0.01159085999644693,1.4641777214202107
155,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Minato Yukina'})","frozenset({'Shirokane Rinko', 'Hikawa Sayo'})",0.017557549746390948,0.07686305111197815,0.012875536480686695,0.7333333333333334,9.54077834179357,0.01152600963712875,3.461763558330083
156,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Shirokane Rinko'})","frozenset({'Minato Yukina', 'Hikawa Sayo'})",0.01794771751853297,0.11275848614904409,0.012875536480686695,0.7173913043478262,6.36219347073868,0.01085177902346624,3.139469972087999
157,"frozenset({'Shirokane Rinko', 'Minato Yukina', 'Hikawa Sayo'})","frozenset({'Udagawa Ako', 'Imai Lisa'})",0.03940694498634413,0.03355442840421381,0.012875536480686695,0.3267326732673267,9.737393506792538,0.01155325896651362,1.4354559225172705
158,"frozenset({'Udagawa Ako', 'Minato Yukina', 'Hikawa Sayo'})","frozenset({'Imai Lisa', 'Shirokane Rinko'})",0.016777214202106906,0.07647288333983612,0.012875536480686695,0.7674418604651163,10.035476981490271,0.011592534536241532,3.9711666016387053
159,"frozenset({'Udagawa Ako', 'Shirokane Rinko', 'Hikawa Sayo'})","frozenset({'Imai Lisa', 'Minato Yukina'})",0.017167381974248927,0.10456496293406164,0.012875536480686695,0.75,7.172574626865671,0.011080429820874479,3.581740148263753
160,"frozenset({'Udagawa Ako', 'Minato Yukina', 'Shirokane Rinko'})","frozenset({'Imai Lisa', 'Hikawa Sayo'})",0.01833788529067499,0.11392898946547016,0.012875536480686695,0.7021276595744681,6.162853395511513,0.010786319740586385,2.9746669639373504
161,"frozenset({'Udagawa Ako', 'Imai Lisa'})","frozenset({'Shirokane Rinko', 'Minato Yukina', 'Hikawa Sayo'})",0.03355442840421381,0.03940694498634413,0.012875536480686695,0.38372093023255816,9.73739350679254,0.01155325896651362,1.5586981647391398
162,"frozenset({'Udagawa Ako', 'Hikawa Sayo'})","frozenset({'Imai Lisa', 'Minato Yukina', 'Shirokane Rinko'})",0.03394459617635583,0.03784627389777604,0.012875536480686695,0.3793103448275862,10.022396018485603,0.01159085999644693,1.5501365587202496
163,"frozenset({'Udagawa Ako', 'Minato Yukina'})","frozenset({'Imai Lisa', 'Shirokane Rinko', 'Hikawa Sayo'})",0.030823253999219664,0.034724931720639875,0.012875536480686695,0.4177215189873418,12.029441046792774,0.011805201090155853,1.6577550085667272
164,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})","frozenset({'Imai Lisa', 'Minato Yukina', 'Hikawa Sayo'})",0.03979711275848615,0.05813499804916114,0.012875536480686695,0.32352941176470584,5.565140150019738,0.010561931408109857,1.3923221767968923
165,"frozenset({'Aoba Moca', 'Hikawa Hina'})",frozenset({'Okusawa Misaki'}),0.04291845493562232,0.27155676941084667,0.012875536480686695,0.3,1.1047413793103449,0.0012207395102640916,1.0406331865559333
166,"frozenset({'Okusawa Misaki', 'Hikawa Hina'})",frozenset({'Aoba Moca'}),0.03355442840421381,0.26570425282871635,0.012875536480686695,0.38372093023255816,1.444165556807704,0.003959982152450407,1.191498759560951
167,"frozenset({'Minato Yukina', 'Yamabuki Saaya'})",frozenset({'Imai Lisa'}),0.02887241513850956,0.29535700351150995,0.012485368708544674,0.43243243243243246,1.4641008247349068,0.003957698689094133,1.2415138509559112
168,"frozenset({'Okusawa Misaki', 'Hanazono Tae'})",frozenset({'Aoba Moca'}),0.03979711275848615,0.26570425282871635,0.012485368708544674,0.3137254901960784,1.180731910972906,0.0019111065983109365,1.0699738030210133
169,"frozenset({'Okusawa Misaki', 'Hikawa Hina'})",frozenset({'Hikawa Sayo'}),0.03355442840421381,0.3296917674600078,0.012095200936402654,0.3604651162790698,1.0933397550571076,0.0010325821297071137,1.0481183272443515
170,"frozenset({'Matsubara Kanon', 'Ichigaya Arisa'})",frozenset({'Maruyama Aya'}),0.035115099492781895,0.24541552867733124,0.012095200936402654,0.34444444444444444,1.4035152799858683,0.003477410229824498,1.1510610579498337
171,"frozenset({'Okusawa Misaki', 'Yamabuki Saaya'})",frozenset({'Imai Lisa'}),0.034334763948497854,0.29535700351150995,0.012095200936402654,0.3522727272727273,1.1927014531043594,0.0019541879402993085,1.0878698893155636
172,"frozenset({'Aoba Moca', 'Hazawa Tsugumi'})",frozenset({'Mitake Ran'}),0.031213421771361684,0.1701131486539212,0.012095200936402654,0.3875,2.277895642201835,0.0067853874786134635,1.3549173083201287
173,"frozenset({'Mitake Ran', 'Hazawa Tsugumi'})",frozenset({'Aoba Moca'}),0.026921576277799453,0.26570425282871635,0.012095200936402654,0.44927536231884063,1.690885100768265,0.004942023626538655,1.3333264882846994
